Epoch,Mean_Loss,Mean_Accuracy,Median_Loss,Median_Accuracy,Knn_Loss,Knn_Accuracy
0,115.2008002102375,-0.02714097499847412,82.89377380202907,-1.1209232807159424,449.1927929802458,0.03206145763397217
1,27.849986005314562,-1.9155373573303223,63.48698447240415,0.15672045946121216,1.8855515565983085,0.006318986415863037
2,1.9660964945490047,-0.6992405652999878,1.1597622686116271,0.16002130508422852,1.0476153939962387,0.4523211717605591
3,5.9468767964100655,-1.039785385131836,1.1262098010196242,0.25411075353622437,65.4793797798397,-0.3643907308578491
4,278.8545104937498,-1.4212713241577148,0.9472868551117505,0.35934412479400635,12.518018353701562,0.36079418659210205
5,1.892318079406901,0.04587364196777344,0.8508954494036445,0.39515966176986694,2.6510028021280156,0.364840567111969
6,1.2642991226310878,0.07289886474609375,1.387239563488221,0.45537662506103516,1.9558532295763031,-1.635025978088379
7,1.2065276997958043,0.15730702877044678,1.1666460984437041,0.49141591787338257,294.9882535379986,-0.14820194244384766
8,1.0675691802834355,0.31572484970092773,1.6731476277806039,-2.052593946456909,1.3551030202891476,0.08864623308181763
9,0.7927275385505469,0.49630647897720337,0.9945649437664091,-0.43582963943481445,0.9933814931978551,0.342282772064209
10,0.7243555709142093,0.502578616142273,3.111723924099013,-1.8724949359893799,0.7152815997138504,0.5355815291404724
11,0.7105401470217594,0.5132936835289001,1.644171800262244,-0.22282254695892334,0.698830184663913,0.26289641857147217
12,0.7628765746142513,0.5206000208854675,1.2401476824699447,0.46250075101852417,0.7016850560903549,0.5228243470191956
13,0.7010557010423305,0.4631415605545044,1.7910977287809977,0.07659542560577393,0.6771736722583919,0.21243280172348022
14,0.6822162135395893,0.5073981285095215,0.8741665720477585,0.3804437518119812,0.6496525587037553,0.5253921747207642
15,0.6571765795003536,0.5022172927856445,10.289639064969943,0.1181064248085022,0.643210864921873,0.5493038296699524
16,0.6915292537720629,0.15049618482589722,1.1237046878005184,0.23228347301483154,0.6597142495619234,0.5677274465560913
17,0.6809465240600497,0.5351957678794861,0.850804346938466,0.47151076793670654,0.647706658225651,0.5550193786621094
18,0.6718559497317602,0.5140335559844971,0.68272851049438,0.5526745319366455,0.6573746642170026,0.5755845308303833
19,0.6770550151203953,0.5529519319534302,0.684631652148195,0.5440243482589722,0.6386984344138655,0.5766714811325073
20,0.6609393099481745,0.5229002237319946,0.656795264561047,0.5538924932479858,0.6404302531434584,0.5787440538406372
21,0.6743034512497658,0.5602414608001709,0.6761557347783747,0.4692939519882202,0.6491692858610967,0.5005593299865723
22,0.6474090077618296,0.5592920184135437,0.6394507111042969,0.5412335395812988,0.6027492489232573,0.5785160064697266
23,0.6319922833710678,0.5738538503646851,0.6390400729900183,0.5703842639923096,0.6077926890101544,0.5735965967178345
24,0.6767737699109454,0.5668246746063232,0.6418092067736064,0.5837604403495789,0.6151340108278186,0.5833475589752197
25,0.6419501518325288,0.5660034418106079,0.6265225939510405,0.5665022134780884,0.7140975868286088,0.5576456785202026
26,0.6249555131030637,0.49626022577285767,0.6682023397942846,0.5762839317321777,0.6355103712904361,0.5152174234390259
27,0.6384539749733237,0.5283670425415039,0.6543890058763268,0.5891084671020508,0.6481774070466212,0.3905966877937317
28,0.6403993190258972,0.552382230758667,0.5980484431912733,0.5889610648155212,0.7211557266324066,0.5939899682998657
29,0.6500494809344758,0.5673147439956665,0.6065080335666967,0.5371730327606201,0.7647237248660982,0.5417325496673584
30,0.6391476523275523,0.5039724111557007,0.6302191270298736,0.5639971494674683,0.6462679989924727,0.5717304944992065
31,0.6291539078766062,0.5782275795936584,0.6557086577942205,0.5282787084579468,0.6388446589310964,0.36236780881881714
32,0.7474792807601219,0.5801696181297302,0.5992558858422345,0.5488629937171936,0.6473625278057054,0.5853774547576904
33,0.6286696195602417,0.584912896156311,0.6147263918736184,0.5848793983459473,0.9108366404854974,0.30195677280426025
34,0.6111594071221906,0.4516342282295227,0.6288590115863223,0.5595505237579346,0.9601594236238983,0.5725264549255371
35,0.6435936709014021,0.5291625261306763,0.6629368080649265,0.5843476057052612,0.7694771446922953,0.5500997304916382
36,0.6060651657424232,0.586052656173706,0.6174762101714001,0.4131574034690857,0.5943188533302426,0.5914702415466309
37,0.6174486632957015,0.5344017744064331,0.6018447747757268,0.4869905114173889,0.5917712410753088,0.5771893262863159
38,0.6102318865384242,0.5963753461837769,0.6081749484982601,0.5321508646011353,0.6056110942086508,0.5850696563720703
39,0.7013243772955828,0.5592669248580933,0.597778281615686,0.5916000604629517,0.5885029303473096,0.5964224338531494
40,0.6111493861490442,0.5865330696105957,0.6160811881224314,0.5472458600997925,0.5954846740924111,0.5939929485321045
41,0.6093810112901437,0.4957481622695923,0.6345835911442143,0.5854771137237549,0.5968917670638062,0.5841339230537415
42,0.631407284805941,0.5912899971008301,0.6013278581144273,0.5975170135498047,0.6218041196581006,0.49962371587753296
43,0.608008163959481,0.5707582235336304,0.596505518222964,0.5554291009902954,0.7314927119386289,0.3665008544921875
44,0.6319735251193823,0.5678205490112305,0.6127751969205316,0.5788290500640869,0.6075523686270381,0.5877633690834045
45,0.616481535309969,0.5387040376663208,0.6495429857294689,0.5652931928634644,0.6115720669428507,0.604582667350769
46,0.6319415608002233,0.5603159666061401,0.7226417585629825,0.5800941586494446,0.6354692414287448,0.546832799911499
47,0.6384052683909734,0.5590996146202087,0.6004757920438929,0.4374663233757019,0.6695415570523388,0.5564128160476685
48,0.6052864295567653,0.5657422542572021,0.5903343472831933,0.5725998878479004,0.6453819830519284,0.5891861319541931
49,0.5896632034880246,0.5710961818695068,0.6054566100586293,0.4617955684661865,0.5889185452184011,0.6007843613624573
50,0.7210163997356281,0.5862365961074829,0.6240148943408516,0.6101990938186646,0.5681787148233532,0.5491596460342407
51,0.6010898782532345,0.5132137537002563,0.6615606130555619,0.5771627426147461,0.620494277786839,0.5937381982803345
52,0.6148941246576087,0.5633493661880493,0.6524381957543913,0.05885404348373413,0.5711840334557747,0.5492936372756958
53,0.6815815477870232,0.583682119846344,0.6686719450377678,0.18191909790039062,0.6097270742405293,0.4458191990852356
54,0.6073468790728916,0.5407077670097351,0.6839602569392486,0.4359723925590515,0.6037768771251043,0.5990453958511353
55,0.6163510617821716,0.5725669860839844,0.6276030307130296,0.5997825860977173,0.5808677630022515,0.592001736164093
56,0.6255015310390976,0.5829967856407166,0.5891487609970477,0.6014646291732788,0.6259132368389027,0.5789773464202881
57,0.6316088909326598,0.3772228956222534,0.5843035366184027,0.5872039794921875,0.605072561738103,0.5890210866928101
58,0.6330861885302751,0.5789247751235962,0.5979583404322927,0.5505266785621643,0.5915717058634573,0.569358229637146
59,0.6315708294972893,0.509086012840271,0.6287148583304975,0.4779832363128662,0.5862394573614579,0.5587875247001648
60,0.6093984111681465,0.5829015970230103,0.599536064405774,0.5379568338394165,0.6410484712484271,0.593612790107727
61,0.5989525686631831,0.5720677375793457,0.5898431067087854,0.5900974273681641,0.6164177742808364,0.5956785082817078
62,0.6101824061353077,0.528242290019989,0.6130002484072087,0.5656185150146484,0.6134316580471142,0.5563288927078247
63,0.6573422797197519,0.5820515155792236,0.6344150010236475,0.570458710193634,0.591250362322312,0.5842967629432678
64,0.6087482930846917,0.5816874504089355,0.5889337721836659,0.5350179672241211,0.6357797761989195,0.548307478427887
65,0.6290069801747337,0.5715385675430298,0.6115642933882484,0.566551148891449,0.5964951400840005,0.599551796913147
66,0.7137940755879232,0.5594106316566467,0.5950081690337307,0.594007134437561,0.6185791013083717,0.588247537612915
67,0.6106001230519872,0.36831510066986084,0.6099500460911167,0.5973531007766724,0.5977807859926261,0.5905139446258545
68,0.6139093985160192,0.5680174231529236,0.5988024670717328,0.6083700656890869,0.5963864220205204,0.5257819890975952
69,0.5974170480125635,0.5372165441513062,0.6327745481285938,0.4748188257217407,0.6213575161473696,0.588677167892456
70,0.671514145741167,0.5913002490997314,0.6135097394386927,0.5936093926429749,0.5919719881327578,0.5631529688835144
71,0.666908352989559,0.4737827181816101,0.6425121940614641,0.5821617841720581,0.603567150674125,0.5605283379554749
72,0.6380379966987196,0.5767847895622253,0.6181754241156023,0.5367240905761719,0.6609018799639488,0.5761914253234863
73,0.6167387358208959,0.5052615404129028,0.6025670131509618,0.5657700300216675,0.6046610124582468,0.4924657940864563
74,0.6324348415053168,0.5628445148468018,0.6036350947710895,0.5370630025863647,0.6129736466001171,0.5083732008934021
75,0.6062326194473016,0.5810389518737793,0.6037924663965092,0.5878723859786987,0.5846274070037428,0.5926309823989868
76,0.6481651157833809,0.5843366384506226,0.6220171244800553,0.5896749496459961,0.646679811583933,0.5000618696212769
77,0.7176553896924321,0.42957425117492676,0.616285597169122,0.5640541315078735,0.6188842260329298,0.3837427496910095
78,0.6226030680560326,0.5423067808151245,0.6203318581331608,0.5554924607276917,0.6141013278402099,0.5921551585197449
79,0.6219870431940685,0.589103102684021,0.6292376801256061,0.571891725063324,0.5843388718921084,0.5280544757843018
80,0.6804854660764221,0.5194258689880371,0.6384840639986733,0.5840548276901245,0.5823700066453726,0.5330559015274048
81,0.6056501181550729,0.5478399991989136,0.624926940184231,0.5855462551116943,0.579297379005787,0.5693401098251343
82,0.5973943303259768,0.585243284702301,0.6262278398571088,0.5287840366363525,0.6090245302333388,0.5471804141998291
83,0.6082886846721635,0.5382100343704224,0.6132155935200609,0.5343592166900635,0.5806045033788496,0.5925112962722778
84,0.6338677471575811,0.5861009359359741,0.5945529235425846,0.5625095963478088,0.5813411763587664,0.5865713953971863
85,0.6242739324883897,0.5262247323989868,0.6094905508812084,0.5327284932136536,0.6221537035565043,0.5636671185493469
86,0.6287111929913823,0.5713843107223511,0.5924652070962182,0.5735223889350891,0.6030790563239607,0.5725584030151367
87,0.619661243791266,0.590774655342102,0.6052747851656389,0.593828558921814,0.5949786395527595,0.5831900835037231
88,0.6613696850547495,0.5605253577232361,0.6033420217360637,0.5835802555084229,0.6083615179671797,0.5916494131088257
89,0.6625676651795706,0.5954742431640625,0.6071565616731496,0.5823670625686646,0.6269716070603955,0.5887883901596069
90,0.6064590975757718,0.5911669731140137,0.6026155375695044,0.5712229013442993,0.5950532244850498,0.5478075742721558
91,0.6469539048135743,0.5423595905303955,0.5986691310193187,0.5945194959640503,0.579622223164684,0.5902832746505737
92,0.604608655091404,0.5842125415802002,0.6132331088531849,0.5457587242126465,0.6064511521380077,0.5804260969161987
93,0.6108622839746549,0.5880162715911865,0.6175718665585037,0.5815609693527222,0.5882113112728725,0.588630199432373
94,0.5987936775813731,0.5546175241470337,0.5993753386329311,0.5883625745773315,0.6052493004835853,0.4804069399833679
95,0.5984934122525445,0.5947898626327515,0.597785884904307,0.5968384742736816,0.6281869722198147,0.581804633140564
96,0.6289140150066495,0.5859131813049316,0.5971354090197142,0.5850452780723572,0.5943623952163283,0.5967330932617188
97,0.6497150857088178,0.5838186144828796,0.6308128577332164,0.5881050825119019,0.5911594070205393,0.5024438500404358
98,0.6165110030493071,0.5972273349761963,0.6166961589293887,0.590255618095398,0.5962724796561307,0.580236554145813
99,0.6116321525832479,0.5667818784713745,0.6152917027126911,0.5857614874839783,0.5898645407007647,0.5872500538825989
